name_project,name_truncated,sector_en,all_sectors,n_types,budget_project,area_sqm,region,city,is_multi_region,area_parse_status,has_budget,start_date,end_date,duration_days,start_year,start_date_precision,end_date_precision,status_en,is_at_risk,sectors,status_project,region_project
برج الهلال – Hilal Tower,False,Residential,"['Commercial', 'Government', 'Residential']",3,,4869.0,Al-Riyadh,الرياض,False,ok,False,2010-06-01,,,2010.0,month-level,,Stalled,True,سكني,متعثر,"منطقة الرياض, الرياض"
أمجال الياسمين – Amjal Al Yasmin,False,Residential,['Residential'],1,400000000.0,58513.0,Al-Riyadh,الرياض,False,ok,True,2013-02-01,,,2013.0,month-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة الرياض, الرياض"
جوهرة بوابة جدة – The Jewel of Jeddah Gate,False,Residential,"['Commercial', 'Residential']",2,,22358.0,Makkah Al-Mokarramah,جدة,False,ok,False,,,,,,,Proposed,False,سكني,المشاريع المقترحة,"منطقة مكة المكرمة, جدة"
مجمع كناري السكني بالخبر – Canary Residential Community Al Kobar,False,Residential,"['Commercial', 'Residential']",2,685000000.0,375000.0,Eastern Region,الخبر,False,ok,True,2014-01-13,,,2014.0,exact,,Under construction,False,سكني,تحت الإنشاء,"المنطقة الشرقية, الخبر"
القرية العمالية في مدينة سدير للصناعة والأعمال – Sudai...,True,Residential,"['Commercial', 'Residential']",2,155000000.0,30000.0,Al-Riyadh,مدينة سدير للصناعة والأعمال,False,ok,True,2016-02-01,2017-03-23,416.0,2016.0,month-level,exact,Delayed,True,سكني,متأخر,"منطقة الرياض, مدينة سدير للصناعة والأعمال"
التالة جاردينز 3 – Talah Gardens 3,False,Residential,['Residential'],1,,616000.0,Makkah Al-Mokarramah,مدينة الملك عبدالله الاقتصادية,False,ok,False,2014-04-01,,,2014.0,month-level,,Announced,False,سكني,معلن عنه,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية"
الواحة 1 – Al Waha 1,False,Residential,['Residential'],1,313000000.0,180000.0,Makkah Al-Mokarramah,مدينة الملك عبدالله الاقتصادية,False,ok,True,2013-11-01,,,2013.0,month-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية"
إسكان بترورابغ – Petro Rabigh Community,False,Residential,['Residential'],1,,302555.0,Makkah Al-Mokarramah,مدينة الملك عبدالله الاقتصادية,False,ok,False,,,,,,,Proposed,False,سكني,المشاريع المقترحة,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية"
نسمة – Nesma,False,Residential,['Residential'],1,,34330.0,Makkah Al-Mokarramah,الطائف,False,ok,False,2016-07-16,2018-06-30,714.0,2016.0,exact,month-level,Delayed,True,سكني,متأخر,"منطقة مكة المكرمة, الطائف"
إسكان أفنيو درة الرياض – Avenue Durrat Arriyadh,False,Residential,"['Commercial', 'Residential']",2,,17000.0,Al-Riyadh,الرياض,False,ok,False,,,,,,,Announced,False,سكني,معلن عنه,"منطقة الرياض, الرياض"
تطوير جبل الشراشف – Al Sharashif Development,False,Residential,"['Commercial', 'Hospitality', 'Infrastructure', 'Residential']",4,,9714000.0,Makkah Al-Mokarramah,مكة المكرمة,False,ok,False,,,,,,,Announced,False,سكني,معلن عنه,"مكة المكرمة, منطقة مكة المكرمة"
محور الحرمين – Mehwar Al Haramain,False,Residential,"['Government', 'Hospitality', 'Residential']",3,,4827000.0,Makkah Al-Mokarramah,مكة المكرمة,False,ok,False,,,,,,,Announced,False,سكني,معلن عنه,"مكة المكرمة, منطقة مكة المكرمة"
تطوير قوز النكاسة – Nakkasa Development,False,Residential,"['Commercial', 'Hospitality', 'Residential']",3,,469612.0,Makkah Al-Mokarramah,مكة المكرمة,False,ok,False,,,,,,,Announced,False,سكني,معلن عنه,"مكة المكرمة, منطقة مكة المكرمة"
درب المشاعر – Darb Al Mashaer,False,Residential,"['Commercial', 'Government', 'Hospitality', 'Residential']",4,7000000000.0,98562.0,Makkah Al-Mokarramah,مكة المكرمة,False,ok,True,,,,,,,Announced,False,سكني,معلن عنه,"مكة المكرمة, منطقة مكة المكرمة"
تطوير جبل محبس الجن – Jabal Mahbas El Jin Development,False,Residential,"['Commercial', 'Health', 'Hospitality', 'Residential']",4,,500000.0,Makkah Al-Mokarramah,مكة المكرمة,False,ok,False,,,,,,,Proposed,False,سكني,المشاريع المقترحة,"مكة المكرمة, منطقة مكة المكرمة"
الشروق 1 – Al Shurooq 1,False,Residential,['Residential'],1,,150000.0,Makkah Al-Mokarramah,مدينة الملك عبدالله الاقتصادية,False,ok,False,2014-04-01,2016-07-01,822.0,2014.0,month-level,exact,Completed,False,سكني,مكتمل,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية"
مجمع الريفيرا – Riviera Compound,False,Residential,['Residential'],1,,58485.0,Eastern Region,الخبر,False,ok,False,2015-01-01,,,2015.0,year-level,,Under construction,False,سكني,تحت الإنشاء,"المنطقة الشرقية, الخبر"
الفراشة – The Butterfly,False,Residential,"['Commercial', 'Residential']",2,,7072.0,Al-Riyadh,الرياض,False,ok,False,2010-04-01,,,2010.0,month-level,,Stalled,True,سكني,متعثر,"منطقة الرياض, الرياض"
الشرفة – The Terraces,False,Residential,"['Commercial', 'Residential']",2,,4500.0,Al-Riyadh,الرياض,False,ok,False,2010-01-01,,,2010.0,year-level,,Stalled,True,سكني,متعثر,"منطقة الرياض, الرياض"
حي الغولف 1 – Golf Community 1,False,Residential,['Residential'],1,,140000.0,Makkah Al-Mokarramah,مدينة الملك عبدالله الاقتصادية,False,ok,False,2009-08-01,,,2009.0,month-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية"
أبراج الهلال 2 – Abraj Al Hilal 2,False,Residential,['Residential'],1,,,Makkah Al-Mokarramah,جدة,False,empty,False,2013-07-01,2017-11-30,1613.0,2013.0,month-level,month-level,Completed,False,سكني,مكتمل,"منطقة مكة المكرمة, جدة"
أبراج الهلال 1 – Abraj Al Hilal 1,False,Residential,['Residential'],1,,,Makkah Al-Mokarramah,جدة,False,empty,False,2006-06-01,2012-11-30,2374.0,2006.0,month-level,month-level,Completed,False,سكني,مكتمل,"منطقة مكة المكرمة, جدة"
ابراج السبيعي الخبر – Al Subeaei Towers,False,Residential,"['Commercial', 'Residential']",2,84000000.0,39000.0,Eastern Region,الخبر,False,ok,True,,2005-01-01,,,,exact,Completed,False,سكني,مكتمل,"المنطقة الشرقية, الخبر"
اعمار رزيدنسز – Emaar Residences,False,Residential,['Residential'],1,,,Makkah Al-Mokarramah,جدة,False,empty,False,2016-04-01,,,2016.0,month-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
فندق فينو – Venu Hotel,False,Residential,"['Commercial', 'Hospitality', 'Residential']",3,,30837.0,Makkah Al-Mokarramah,جدة,False,ok,False,2015-01-01,,,2015.0,year-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
الفريدة – Alfareeda,False,Residential,['Residential'],1,1800000000.0,1082779.0,Makkah Al-Mokarramah,جدة,False,ok,True,2010-12-05,,,2010.0,exact,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
دعم ريزدينس – Da’em Residence,False,Residential,['Residential'],1,,,Makkah Al-Mokarramah,جدة,False,empty,False,2015-04-01,2016-01-01,275.0,2015.0,month-level,exact,Completed,False,سكني,مكتمل,"منطقة مكة المكرمة, جدة"
برج دلة البركة – Dallah Albaraka Tower,False,Residential,['Residential'],1,370000000.0,6431.0,Makkah Al-Mokarramah,جدة,False,ok,True,,,,,,,Proposed,False,سكني,المشاريع المقترحة,"منطقة مكة المكرمة, جدة"
ذا جراند – The Grand,False,Residential,"['Commercial', 'Residential']",2,,3133.0,Al-Riyadh,الرياض,False,ok,False,2017-01-01,,,2017.0,year-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة الرياض, الرياض"
مجمع الوادي السكني – AL WADI Compound,False,Residential,['Residential'],1,,8750.0,Al-Riyadh,الرياض,False,ok,False,,,,,,,Under construction,False,سكني,تحت الإنشاء,"منطقة الرياض, الرياض"
مياسم – Mayasem,False,Residential,"['Commercial', 'Education', 'Hospitality', 'Residential']",4,,,Makkah Al-Mokarramah,جدة,False,empty,False,2014-04-01,,,2014.0,month-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
جبل خندمة – Jabal Khandamah,False,Residential,"['Commercial', 'Health', 'Hospitality', 'Residential']",4,,910000.0,Makkah Al-Mokarramah,مكة المكرمة,False,ok,False,2018-07-01,2030-12-31,4566.0,2018.0,month-level,year-level,Announced,False,سكني,معلن عنه,"مكة المكرمة, منطقة مكة المكرمة"
مجمع متعدد الإستخدامات – Mixed Use Complex,False,Residential,"['Commercial', 'Hospitality', 'Residential']",3,234000000.0,220000.0,Makkah Al-Mokarramah,جدة,False,ok,True,2016-01-01,,,2016.0,year-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
مجمع سكني – Condominium,False,Residential,"['Commercial', 'Residential']",2,,67600.0,Makkah Al-Mokarramah,جدة,False,ok,False,2016-01-01,,,2016.0,year-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
سي 180 – C180,False,Residential,['Residential'],1,,,Makkah Al-Mokarramah,جدة,False,empty,False,2009-02-01,2014-10-31,2098.0,2009.0,month-level,month-level,Completed,False,سكني,مكتمل,"منطقة مكة المكرمة, جدة"
مجمع النورس السكني – Nawras Residential Complex,False,Residential,"['Commercial', 'Residential']",2,430000000.0,,Makkah Al-Mokarramah,جدة,False,empty,True,,,,,,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
الحمراء سكوير – Al Hamra Square,False,Residential,['Residential'],1,,3936.0,Makkah Al-Mokarramah,جدة,False,ok,False,2012-07-01,2015-02-01,945.0,2012.0,month-level,exact,Completed,False,سكني,مكتمل,"منطقة مكة المكرمة, جدة"
القرية – The Village,False,Residential,['Residential'],1,90000000.0,48000.0,Makkah Al-Mokarramah,مدينة الملك عبدالله الاقتصادية,False,ok,True,2014-06-05,2015-03-31,299.0,2014.0,exact,month-level,Completed,False,سكني,مكتمل,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية"
التالة جاردينز 1 – Talah Gardens 1,False,Residential,['Residential'],1,876000000.0,525096.0,Makkah Al-Mokarramah,مدينة الملك عبدالله الاقتصادية,False,ok,True,2011-06-01,,,2011.0,month-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية"
حي الشاطئ 1 – Beach Community 1,False,Residential,['Residential'],1,,280381.0,Makkah Al-Mokarramah,مدينة الملك عبدالله الاقتصادية,False,ok,False,,,,,,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية"
المجمع الطبي الأمني لوزارة الداخلية – Security Forces Medical C...,True,Residential,"['Government', 'Health', 'Residential']",3,11330757975.0,2500000.0,Makkah Al-Mokarramah,جدة,False,ok,True,2013-04-16,,,2013.0,exact,,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
إسكان الرس – Ar Rass Housing Project,False,Residential,"['Government', 'Residential']",2,45000000.0,245000.0,Al-Qaseem,الرس,False,ok,True,2010-10-15,2012-10-15,731.0,2010.0,exact,exact,Stalled,True,سكني,متعثر,"منطقة القصيم, الرس"
إسكان اعضاء هيئة التدريس بجامعة الملك عبدالعزيز –  Fa...,True,Residential,"['Government', 'Residential']",2,1288153974.0,735062.0,Makkah Al-Mokarramah,جدة,False,ok,True,2010-10-06,2014-10-23,1478.0,2010.0,exact,exact,Delayed,True,سكني,متأخر,"منطقة مكة المكرمة, جدة"
مجمع النعيم – Al Naim Compound,False,Residential,['Residential'],1,,,Al-Riyadh,الرياض,False,empty,False,,,,,,,Proposed,False,سكني,المشاريع المقترحة,"منطقة الرياض, الرياض"
الرياض بروميناد – Riyadh Promenade,False,Residential,"['Commercial', 'Leisure/Tourism', 'Residential']",3,,40000.0,Al-Riyadh,الرياض,False,ok,False,,,,,,,Announced,False,سكني,معلن عنه,"منطقة الرياض, الرياض"
ديوان ناجية – Diwan Najiah,False,Residential,"['Hospitality', 'Residential']",2,,,Makkah Al-Mokarramah,جدة,False,empty,False,2010-02-01,2014-05-01,1550.0,2010.0,month-level,exact,Completed,False,سكني,مكتمل,"منطقة مكة المكرمة, جدة"
درة الهدا السكني – DURRAT AL HADA,False,Residential,"['Commercial', 'Residential']",2,,229685.0,Al-Riyadh,الرياض,False,ok,False,2017-08-01,,,2017.0,month-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة الرياض, الرياض"
منتجع بوابة الصحراء – Desert Gate Resort,False,Residential,"['Commercial', 'Hospitality', 'Residential']",3,,180000.0,Al-Riyadh,الرياض,False,ok,False,,,,,,,Under construction,False,سكني,تحت الإنشاء,"منطقة الرياض, الرياض"
مجمع الهدا السكني – AL HADA COMPOUND,False,Residential,"['Commercial', 'Residential']",2,,37000.0,Al-Riyadh,الرياض,False,ok,False,,,,,,,Announced,False,سكني,معلن عنه,"منطقة الرياض, الرياض"
قرية المرجان – Almurjan Village,False,Residential,['Residential'],1,70000000.0,161181.0,Eastern Region,الجبيل الصناعية,False,ok,True,,,,,,,Completed,False,سكني,مكتمل,"المنطقة الشرقية, الجبيل الصناعية"
مانسارد – Mansard,False,Residential,"['Commercial', 'Hospitality', 'Residential']",3,,,Al-Riyadh,الرياض,False,empty,False,2015-01-01,2017-12-31,1095.0,2015.0,year-level,year-level,Delayed,True,سكني,متأخر,"منطقة الرياض, الرياض"
منتجع وادي الهدا – Wadi Al Hada Resorts,False,Residential,"['Commercial', 'Residential']",2,,214992.0,Al-Riyadh,الرياض,False,ok,False,2017-12-01,,,2017.0,month-level,,Under construction,False,سكني,تحت الإنشاء,"منطقة الرياض, الرياض"
سُكنى – Sukna,False,Residential,"['Commercial', 'Government', 'Religious/Charity', 'Residential', 'Sports']",5,,1414221.0,Makkah Al-Mokarramah,جدة,False,ok,False,2016-11-01,2020-12-31,1521.0,2016.0,month-level,year-level,Under construction,False,سكني,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
الإسكان التنموي بالأفلاج – Aflaj Developmental Housing,False,Residential,"['Religious/Charity', 'Residential']",2,3000000.0,500000.0,Al-Riyadh,الأفلاج,False,ok,True,2007-09-21,2011-05-19,1336.0,2007.0,exact,exact,Completed,False,سكني,مكتمل,"منطقة الرياض, الأفلاج"
